ID,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7
ck7ya4n7tl9sc09422rvyasrl,2,47,4,166,214,152,204,41
ck7ya4s8508000941wio3dmcf,177,159,17,167,9,76,166,67
ck7ya5ajtlajy0942nf934lpn,220,130,183,42,7,87,26,183
ck7ya5glaq4l60758pefqfuzs,164,27,160,189,67,189,71,19
ck7ya5tx9q4u30758m7c0otl3,32,157,99,208,188,89,116,45
ck7ya5vyz0ake0918z4otxmlc,192,73,168,166,38,120,65,33
ck7ya69fte4030874v4s0zvkp,159,22,157,195,53,190,64,24
ck7ya6i6hq5320758yrf0xk48,11,122,166,182,199,92,49,37
ck7ya6xyscvz30832clbd6jb6,44,15,152,3,162,193,47,202
ck7ya72zx379j0813zckew918,164,175,3,141,25,54,182,84
ck7ya7sokq5gz0758l03mlgds,47,178,143,213,192,59,99,28
ck7ya8886e4kb0874cxkh83mu,49,38,151,22,175,209,69,221
ck7ya92xs8o6r0981csdmnxte,193,97,48,183,3,97,144,14
ck7ya9735e4ut0874kfnr6ku4,42,162,122,184,163,50,83,24
ck7ya9t4t0a9s0941o5xj7iun,195,63,89,205,6,146,112,4
ck7yaa221e5740874006jj4j8,33,135,109,0,188,42,112,176
ck7yaaorye5fl0874q4nbjtfl,7,99,129,180,184,102,58,21
ck7yabed0q6ju0758e9ww1j6j,169,183,3,152,16,47,178,73
ck7yabqhh38mr08136h97ojdi,40,171,144,196,178,31,79,13
ck7yabwkub9la0878kkfcph8f,145,4,166,179,60,191,35,12
ck7yacdf49jor0807t269jv2i,192,183,9,175,25,62,192,65
ck7yacjkoe60q0874q78grfsm,21,205,158,214,197,5,75,2
ck7yacukob9yz08789668tasb,206,165,5,179,0,52,202,41
ck7yad64ye6bt0874p8plo4qe,43,216,185,213,148,6,32,6
ck7yad8htba5u087821gax9qq,184,22,150,188,45,171,87,10
ck7yadqoy39dq0813fkky32yo,164,24,178,206,52,210,52,28
ck7yadqxae6kx0874x8w7we6u,10,159,124,216,214,59,102,10
ck7yaedkzcyec0832oep4wywn,181,174,199,78,24,44,7,148
ck7yaefzx39qa0813k2cybsut,160,8,178,186,58,197,47,17
ck7yaesqhle0409425bama8z5,203,172,217,53,30,44,15,166
ck7yaewlx9kua0807e8xksmrf,206,126,31,181,5,79,177,27
ck7yaf9lvleag0942lh4s0jke,198,180,194,71,16,71,12,176
ck7yafdd0bb930878oymnno3p,163,28,154,216,46,216,55,28
ck7yafte43ah808136d4jx8t3,138,8,176,179,81,198,47,31
ck7yafu9xbbkk0878e0vz77m8,37,168,126,213,208,54,114,9
ck7yag7wtq8t807586qen11ih,168,47,155,165,76,161,93,34
ck7yagg4d8rag0981s8t14blv,34,72,106,18,197,152,121,203
ck7yagvmj9ma40807s0oewe35,188,146,96,216,23,67,83,9
ck7yah1u43bdi0813nbxdpuzh,36,98,144,185,197,115,92,31
ck7yahi4mlfzx0942z6cv4pzc,217,160,30,166,10,78,214,68
ck7yahoo39mwe08077eaxowna,29,113,84,191,221,95,171,17
ck7yahynnqa5e07580izoexln,220,172,3,175,3,43,217,39
ck7yaieft8ss30981octrib53,188,123,82,11,14,73,129,188
ck7yaiera9nhu0807imxpy3xz,184,156,86,198,22,46,115,14
ck7yairbp9nw30807tytmqdle,152,26,222,111,74,215,10,116
ck7yaiy55d1q10832w1a32w8q,212,148,191,40,8,73,25,181
ck7yaj3mmqba007580xki5v2b,195,97,84,174,37,108,151,31
ck7yajjvy8u0g0981rbrxfx1s,132,32,190,103,63,195,13,116
ck7yakpm5ebu40874l7noo8om,52,197,152,207,166,35,71,26
ck7yakv308v460981x05fch8t,164,24,143,208,37,197,57,9
ck7yalen4ljsn0942z71o598n,49,26,145,34,153,208,52,208
ck7yaln263flw08131yjq8he7,165,24,218,114,63,204,15,118
ck7yam3jtbh2x0878wrwd0sp2,20,75,161,25,190,104,46,162
ck7yamnwjedjd0874xgl51qix,3,78,23,172,194,139,172,45
ck7yan40r3gyq0813rr7ox4u5,194,146,40,163,29,76,180,58
ck7yan7lqllc50942ok2k8cdm,202,172,205,58,7,55,1,169
ck7yanvmx9stn0807qg4tg4ca,17,140,79,202,186,95,124,33
ck7yaobkr9tcb0807bz4te10o,24,79,53,167,211,119,182,27
ck7yaoea8bj6w08783mbbs27p,194,62,131,223,40,185,106,31
ck7yaomvv3if30813tqithuqw,0,50,0,147,176,147,172,46
ck7yap39e3j0r0813u26efnje,132,18,199,80,80,203,14,128
ck7yap99tlnqj09424s30yf4a,5,154,117,189,179,34,75,7
ck7yapr5aegvd08746rjmwwdk,129,3,173,182,85,212,32,29
ck7yaptgf90760981u3zge8fo,215,167,204,50,5,60,1,175
ck7yaq3bjbl7m0878x3hv4nts,180,104,142,179,30,115,71,44
ck7yd6qw9sol207588grepz8w,26,36,17,156,207,169,215,44
ck7yd7xvcsq54075823dt63hn,21,59,10,176,206,193,217,70
ck7yd8nkhgqiz08745doktxa7,23,48,27,170,220,170,216,48
ck7yd927bsro40758xf7ca1ac,188,174,180,56,2,56,6,170
ck7yd9zuq5v680813egdeowzv,214,177,214,51,0,51,0,182
ck7ydbhmzsuiz0758lbfzcsrv,28,68,25,162,176,166,180,71
ck7ydbmorbd1k0981vzc3vcn3,177,170,15,162,19,56,180,67
ck7ydchngdymp0878tgngermy,177,139,21,126,30,30,186,39
ck7ydci1yo4nn0942t7l10vv6,167,180,175,91,39,68,28,161
ck7ydd8utswy307582ozpvol7,178,164,185,66,29,55,22,154
ck7yddxwjo6ko0942rhmuemhn,6,42,1,179,210,188,220,57
ck7ydek3esyq10758isibg44v,190,175,203,66,40,54,27,162
ck7ydem1mo7gc0942sdxg29mo,188,151,51,128,66,41,195,64
ck7ydf8kqe2bn0878b4yrvfzx,162,172,169,78,21,66,14,165
ck7ydfylrfqfa08329s8te8vh,193,161,24,150,35,43,200,58
ck7ydg00ko9g80942h3wgdakc,221,163,216,41,3,35,3,158
ck7ydgwiw63on08136sw6acj3,197,160,201,54,36,50,28,168
ck7ydhpi1bl0d0981awqwugro,36,54,32,151,174,155,178,62
ck7ydiegkblz20981rm1wvd6v,35,55,29,146,171,160,178,68
ck7ydpbxwcowg0807wejg3cy2,40,64,40,160,182,160,182,60
ck7ydq4nlolgi0942u55a4sv6,62,72,168,84,159,152,47,137
ck7ydqngghcfn08747cgy2a2d,45,71,142,65,148,138,45,138
ck7ydr40d6f9t08136v1o99ip,21,62,17,155,168,155,168,62
ck7ydrllytdyd07588rie2iqc,7,46,7,172,208,176,208,51
ck7ydsaertepn07588ftcz4dr,151,142,163,52,26,39,13,138
ck7ydt91cby4c0981jlkzrknc,48,44,151,44,169,206,61,206
ck7ydtrx9ej4z0878q6zdlvgu,30,76,174,83,174,170,23,162
ck7ydulx3bzj90981v5k2fmxt,78,198,197,201,201,11,81,11
ck7ydv5bhc02p0981pb4y2y9k,180,127,194,33,50,11,21,98
ck7ydvk0mg8n60832dvcvjys8,162,156,27,149,34,60,165,70
ck7ydvvn6hhzi08742l6z4d3p,14,28,8,150,206,156,211,33
ck7ydwk3qem610878y2463vts,214,173,0,167,0,48,209,58
ck7ydwmlcc1xx0981l2zrzh5g,13,76,4,196,194,188,194,67
ck7ydxdy46lrt0813azsqwjw0,20,56,186,63,181,165,14,160
ck7ydxhc86lxg0813sfi5l4g1,208,158,11,153,22,27,219,33
ck7ydxy2mgb2m0832o71k2ekb,204,168,10,177,19,54,204,45
ck7ydy9l96msw0813vpue7iex,207,167,207,45,10,41,10,167
ck7ydyevicygm08079s7r8afy,190,166,11,163,14,49,190,60
ck7ydyrw5oujk0942vuoa3eps,175,162,24,153,30,53,185,62
ck7ydzaqxov7p09429xdbtdqg,23,47,13,159,184,168,191,60
ck7ye05m7owa40942ufo4cvzc,56,48,208,56,200,156,52,148
ck7ye0ugh6pt80813j33zvy18,179,172,174,63,0,63,0,177
ck7ye1wt9horl0874dta8os9o,160,165,164,65,8,61,4,165
ck7ye2eheoydk09423jt8zs2h,4,46,4,177,211,177,211,46
ck7ye3buthq3q08742yqcji94,194,114,142,188,35,97,91,28
ck7ye43k9hqxf0874wkt2l1si,21,37,211,42,206,159,7,154
ck7ye4pyg6tux0813cecyvsgu,34,68,179,83,171,170,27,159
ck7ye5m41cbc00981tzwywgce,189,195,189,94,44,85,31,190
ck7ye6dh1gjnk0832kcpkuu7t,15,43,6,151,174,172,183,69
ck7ye6z8yhtoy0874yza4s9k8,26,130,58,182,148,130,116,86
ck7ye7uk2p41j0942yt75vuh7,197,158,197,63,59,54,50,153
ck7ye8ilbglkj083230k4w81t,18,72,12,172,177,178,177,75
ck7ye93fxgmar0832m6jpvhlj,32,87,109,49,174,142,103,191
ck7ye9y36p6bv0942pdnzik4p,51,180,155,184,148,23,43,27
ck7yeaiqwtxun075825lemets,60,82,214,75,221,173,60,180
ck7yeb3ovgobv0832cigxeyx3,35,212,154,212,154,11,26,16
ck7yec1e5gpct0832qf4tmb3o,51,65,194,85,187,167,38,153
ck7yecodwdddl0807ehwrbznq,7,22,220,39,214,163,2,157
ck7yedi40pa8i09422aa3n7oy,219,162,209,43,19,43,19,167
ck7yeex26gshm0832wfs2ddc9,170,130,17,146,12,51,158,39
ck7yeflfnclwk0981jvt8xd70,37,60,34,156,183,156,180,63
ck7yega3wf7ds0878dwuti0m2,27,69,23,170,179,175,184,69
ck7yeh057pevz0942o4rv9m0i,46,78,178,78,181,161,49,161
ck7yeh6j1u5lx0758dvgkjly6,159,172,8,163,16,62,163,70
ck7yehfjii5mx087432onv7jg,5,32,220,55,215,181,1,162
ck7yehxud7858081304uoiw85,200,176,26,181,26,67,200,67
ck7yeid2m78nk0813ytqm0rl7,19,43,191,59,191,163,15,151
ck7yeifeupgmm0942sqni7fze,194,181,0,160,4,35,202,61
ck7yej2ykdln408079a1tobaa,22,50,17,156,186,160,186,55
ck7yejr0ncrgd0981xiyra9al,209,157,217,63,71,43,58,136
ck7yekgtsi9wm0874c2yc8cmo,8,55,1,153,155,171,165,69
ck7yela9ppkxc0942tdxf4wrf,19,25,218,42,209,173,15,156
ck7yely2wdq130807vaucg691,15,43,193,60,176,169,4,158
ck7yemqjcdr160807loq2qldm,186,178,194,64,11,53,4,167
ck7yenzl1dsbv0807gqjmxr4p,32,36,218,48,212,171,29,162
ck7yerdf8prsv0942dug4lwg7,199,161,211,65,66,45,53,144
ck7yet15l7mz80813mfv9k8oy,158,156,170,76,49,67,34,150
ck7yetzxdhcet0832nx76pj32,15,53,193,63,197,170,15,165
ck7yeurm07p0c0813lwe500v8,0,103,145,195,202,112,66,20
ck7yevizc7pz008133glmxj75,6,34,215,49,215,173,1,168
ck7yewhtapxzc0942h3wzt22c,206,180,216,71,37,57,28,167
ck7yex2l304nz0898x1897w54,152,147,156,47,10,30,1,134
ck7yexrcfpzv50942vs7pbcz0,10,45,215,38,215,170,10,183
ck7yeykiw067h0898cy4mqgst,67,105,110,154,182,99,140,57
ck7yez5h2q18p0942znn5lqhf,59,43,45,143,210,157,219,52
ck7yezs0eq1x70942wj7255ii,22,64,205,58,208,171,22,182
ck7yf0an4usp50758vcmz1lt6,34,111,164,70,194,129,58,182
ck7yf12tyhjv70832i3imwy2q,58,9,172,9,176,197,62,185
ck7yf1rdkdd0709812j1o4tyv,40,60,157,55,162,135,40,140
ck7yf2ncoivb30874pngendc0,48,12,164,16,168,199,56,194
ck7yf322fhmk308325sltun7e,168,163,175,72,21,58,14,149
ck7yf3su6q6sz0942asf6p9xr,1,44,205,49,205,178,1,173
ck7yf45x2ixgf0874qaaw6sle,185,143,167,51,16,56,25,157
ck7yf53go818l08138il2hm5g,19,42,196,22,211,131,29,157
ck7yf5tckq9q10942ucoum76z,31,66,31,172,200,169,200,60
ck7yf6rawdk6s098103sh2n1m,17,50,14,155,171,162,174,50
ck7yf7hoa0hsn0826sp671qcd,191,158,200,56,43,46,37,155
ck7yf89a2j38c0874jp3m0bdx,213,152,209,34,11,34,15,157
ck7yf91n80kj40826glrs5em3,14,50,19,173,217,160,209,42
ck7yfa106dp6f0981ammqqdfc,23,44,203,48,198,160,19,160
ck7yfaf030m8n0826lcaf700j,177,158,184,79,56,65,49,148
ck7yfast5896u0813tdf1js9i,169,174,176,75,20,71,16,167
ck7yfblxij7o40874050fq7gd,211,167,215,44,13,35,9,163
ck7yfcg6k0p3m08261p569ytd,194,159,206,63,40,47,27,150
ck7yfd4r7i0gf0832ykr2zdku,16,25,3,160,210,168,219,42
ck7yfdig6i10n0832ds5l5wdz,214,175,217,36,0,29,7,179
ck7yfeclivcbx075858wsejhc,177,178,196,93,67,75,53,163
ck7yff3lsi3nd08327bkkp7sx,196,166,201,46,8,46,3,166
ck7yffzr88g3c0813gm2j3svx,176,171,188,68,36,53,21,163
ck7yfgp6sdy1h0981xwai5j4i,183,143,173,56,18,56,27,152
ck7yfh6zvvfyd0758wv4i0hi6,187,139,192,25,15,19,5,129
ck7yfhlycdz590981v6atsewc,7,56,11,174,191,170,183,56
ck7yfi8egvhdv07587jh6womo,36,84,201,88,197,186,32,178
ck7yfjb9ii9590832sr4zwut3,166,157,166,79,54,73,45,151
ck7yfjqwte28h0981xvjtapbm,7,46,206,39,206,148,14,161
ck7yfkb8wvk5f07584eyuxhsd,81,150,140,169,173,77,114,57
ck7yfkytvvkzi0758t30aizke,40,56,183,56,171,149,32,145
ck7yflkitquht0942q72pbarm,5,59,5,163,171,159,167,55
ck7yflysw8nbe0813vbb2qok5,189,118,155,74,67,104,101,147
ck7yfmug211ra0898t3mja97x,161,183,156,8,53,4,58,174
ck7yfnoljie560832h2le30l1,71,75,197,86,197,161,65,150
ck7yfo8uh8pmx0813lngdxg65,58,29,163,32,160,195,61,192
ck7yfoxvsqy8u09423kj5c538,29,136,146,162,157,80,40,55
ck7yfq12xqzk10942mvy0bvwc,2,44,7,184,221,188,221,48
ck7yfqveor0jl0942jvth6ltd,170,181,152,78,2,82,6,194
ck7yfsgxtecer0981j0whlbj2,6,64,11,180,201,171,196,54
ck7yft12nr38k0942tucbxz70,12,58,12,159,178,159,178,54
ck7yftg60ikps0832ojtkwsyl,30,58,204,54,200,170,26,174
ck7yftqn919ul0898a3oqmxek,21,56,17,165,182,172,182,60
ck7yfu4nkeedf09819q74bput,190,140,185,18,4,30,12,149
ck7yfv20r8xv708137kmz6ing,196,175,203,60,26,43,13,165
ck7yfvdco1cgo0826kjxfeanc,187,173,191,59,18,47,6,165
ck7yfvysmr6kk09426ulm3bgw,190,163,194,64,26,47,17,146
ck7yfwbsjjx3c0874710j75lk,41,62,34,158,187,165,194,65
ck7yfwlaw8zld08139phjfy6m,184,187,188,71,4,63,0,183
ck7yfx0wp1dm20898r5nlnav0,158,163,180,82,42,55,20,142
ck7yfxrzq1f6008264kgra3wo,205,172,213,39,10,22,2,155
ck7yfyhgviqfl0832iikeeern,205,177,208,60,29,66,32,183
ck7yfzbac1g8j0898z8lrrj87,188,141,194,35,12,29,7,147
ck7yfzwx0isd20832i34da94m,195,138,200,28,26,19,21,129
ck7yg0gu21ibx0826ixhvu6wd,77,39,152,39,146,188,71,176
ck7yg14uq1ilg08981hy7p2zb,151,175,161,85,24,75,14,168
ck7yg1kw4rdik0942azztmm3c,21,70,30,166,197,157,184,61
ck7yg1ypl1ke60826qw2qp4u7,201,167,211,45,14,23,3,146
ck7yg2g9ueod30981d0f0jmnl,19,57,24,166,197,155,185,51
ck7yg2rpg97cp0813vx9tow02,41,75,198,95,187,185,29,173
ck7yg397v1lwj08260f8n4aa2,175,156,172,64,44,61,40,146
ck7yg3mo8eprz09815yf2xqkr,204,152,192,43,4,43,10,158
ck7yg4buoeqld0981bzkhsfzt,26,156,77,208,181,113,129,61
ck7yg4vwi1nts0826069z7swf,75,49,220,53,204,149,63,149
ck7yg5jhu1nx10898sf1r3vib,3,63,16,175,194,161,181,49
ck7yg6cub1owz0898itp96wah,163,113,128,74,55,96,85,143
ck7yg6ut8wbgs07585z0l4kvn,62,22,159,30,151,200,58,188
ck7yg7dbuj1bu0832e02fink8,69,44,219,57,219,150,63,138
ck7yg7wyd1q9x08988bije5bu,56,10,184,0,198,206,66,211
ck7yg8hiyev1v0981dpz8h1t0,174,157,174,86,59,69,48,140
ck7yg8wbbevmh0981ck38q03f,6,58,24,167,201,152,190,47
ck7yg9jclrmq50942ys2w50ev,168,147,160,56,23,52,27,143
ck7ygam499g0c0813zgcag8r5,1,39,1,167,209,173,209,45
ck7ygb9z21uan0898h10ruwkv,207,172,211,55,22,51,12,172
ck7ygbnfxrp8f09422o6a0irf,179,169,18,173,18,71,179,67
ck7ygc0b3wh6o0758rjyivooe,26,69,35,165,176,155,170,62
ck7ygccg7rpzb0942tfq8b4n2,197,190,201,78,10,78,6,194
ck7ygcymi1x0h0826vbixglr5,192,165,195,63,33,50,30,156
ck7ygdur51xqf0826lm689xok,33,52,28,151,193,161,197,57
ck7yge69qf1fk0981ly9p01an,18,40,8,157,205,162,210,40
ck7ygexx2f1vx0981thqt231r,166,174,4,157,14,46,176,64
ck7ylnnogezt5081351u3kf9r,187,171,9,156,20,46,199,61
ck7ylo29gpykd08741zuzawna,198,173,42,160,58,56,217,75
ck7ylojstkjt70981axke86ev,199,180,1,165,9,36,210,54
ck7ylp4sfq05j08743byrdp4z,218,171,24,179,28,52,222,52
ck7ylq27n221m0758e7n0osjg,188,136,8,136,13,21,193,32
ck7ylr0qef46v0813n9nsp53i,188,160,20,155,34,43,193,57
ck7ylrsin242d0758aavmnnde,207,194,3,194,13,103,207,93
ck7yltetm7moi0826aeyo4gzl,185,148,45,148,45,50,185,61
ck7ylu0127n9k0826hruuhg7f,217,176,13,191,3,56,206,51
ck7ylutyoq6tl08748s0wk4eu,195,174,5,170,5,45,195,49
ck7ylvjnbxhxm09422oj5dete,183,210,28,205,39,98,193,104
ck7ylvxccoygb0832vym6w0sc,175,158,3,146,16,42,188,59
ck7ylwa5dfag50813bt575jfv,188,151,46,151,49,59,192,55
ck7ylxe08fbkv081345htxvfp,213,164,18,164,12,49,202,49
ck7ym055xqcl60874fmk63tkm,190,126,61,169,35,74,164,39
ck7ym0nmiqd8j0874lt96xvux,190,159,53,151,65,60,198,68
ck7ym132nxnu10942v97c2nh3,195,122,19,133,24,16,195,10
ck7ym1zqb2ezi0758l3gumopo,181,98,93,135,65,74,153,42
ck7ym2jfi7wlz0826n1bd60z8,161,26,165,189,67,185,59,30
ck7ym37xyfi1z0813eiti4b2d,215,159,85,159,79,83,209,89
ck7ym3z8b7w4d0898trldeqiz,180,174,66,183,56,12,171,7
ck7ym4gwexrzh09427fr587k3,136,83,119,150,13,122,24,55
ck7ym4y4r7zav0826rp05vunc,214,175,19,183,6,69,210,61
ck7ym5gv9p8zr0832nrbtk78c,179,145,49,149,45,65,172,65
ck7ym661t815c0826adry5fhr,213,182,9,172,14,45,218,55
ck7ym6wgx82aq0826hzfy7thn,207,157,2,157,7,35,207,40
ck7ym7f3hqlxy08746gyxl6n3,162,170,39,163,43,80,169,87
ck7ym8y6yxx4n0942pnk9zwo2,194,153,32,175,14,67,183,45
ck7ym9pmvfp7p0813a3galk9s,192,187,2,175,14,56,205,73
ck7ymai98xy7609428lmic5cc,172,151,17,162,9,63,161,55
ck7ymbfhhl8qp0981c3tq6ug0,160,170,9,161,9,65,160,69
ck7ymc1cx2p3h0758i9fsk4mc,216,181,3,176,9,43,222,55
ck7ymctmpqp4w0874pvp2ntau,178,159,37,150,43,58,187,67
ck7ymdc59xzp8094259w4hmoj,189,201,4,174,24,56,212,91
ck7yozg6gbi750826cdrbnhlu,200,178,38,168,51,56,213,73
ck7yp0bjq634q0758buv3g6tn,189,180,1,172,1,46,192,53
ck7yp27srbl830826hkfv434r,194,177,39,164,52,61,207,82
ck7yp3o67bkq80898kd083po7,190,193,0,188,6,70,190,81
ck7yp431t685z0758sqzgm7ug,167,164,10,150,19,52,176,65
ck7yp4jwo1ghe0942k03oc90a,167,106,68,113,68,80,160,73
ck7yp57sgbprp0826cl8vsylb,193,179,13,166,18,43,198,65
ck7yp5wiwjc350813ms0nsbhf,219,143,10,153,5,16,214,7
ck7yp6bkxbon80898bc7hfdmi,190,174,27,174,18,66,186,71
ck7yp6ru3jd9n0813t8qvydu3,191,169,26,169,26,57,185,57
ck7yp7yqv6dt707584plaw56j,177,164,37,151,49,55,190,74
ck7yp8c5ibre00898we0dzz82,178,175,52,178,62,93,185,93
ck7yp8qzobuxt0826ytyoxaj1,191,155,0,172,0,60,185,43
ck7yp94f7bvgp0826joth6e7e,219,167,25,189,16,68,210,51
ck7yp9l08jh5e08139j2kb03g,207,166,54,161,59,47,212,61
ck7yp9zxtjhoc0813ntw9bw2h,189,164,21,183,16,71,184,57
ck7ypaj3k6gtl0758mlafto67,188,152,11,167,11,67,188,51
ck7ypb0cp6hh90758pyev6f33,152,12,166,175,58,184,44,26
ck7ypbhf76i490758y9wq3xj0,149,136,49,145,35,81,135,72
ck7ypby00t75l0832fuhel1gq,154,9,162,168,55,168,46,9
ck7ypqt0s29a10942po5nrvss,183,174,1,132,34,33,208,66
ck7yprof2v3dn08748h2oq2wk,185,148,18,155,15,48,185,45
ck7ypsb1upl8t0981nnzai0o3,167,155,43,162,33,89,150,82
ck7ypsnj9chfj0898tysc98wi,218,181,10,176,10,37,218,43
ck7ypt0zt2c6e0942c8pi0g8p,213,180,8,180,3,47,208,61
ck7yptewtv5m108749mtm2729,168,153,10,161,14,56,173,56
ck7yptud7v68r0874ba44fpm0,174,146,26,153,26,56,170,52
ck7ypu85ek7h70813je4spf1u,216,172,29,186,10,67,202,53
ck7ypuuk2tvlw0832um8zt8t0,196,172,34,175,32,75,191,69
ck7ypvgpntwh50832evaa3fhs,198,175,15,170,20,48,204,58
ck7yqw7wl8i9a0758sem05ywn,214,188,219,62,6,51,1,177
ck7yqx8vawk820874wivbuqdx,169,155,181,64,36,55,27,149
ck7yqyd1w8lbv0758upfbf81l,182,167,192,69,35,51,21,153
ck7yqz9q8e25h0826q5f4amy5,17,40,8,157,164,169,173,59
ck7yr0docr5nv0981m738iqth,16,42,198,52,195,166,16,162
ck7yragydx45e0874dcn3bios,20,57,180,79,167,189,2,171
ck7yrhqormfor081387bbnor6,8,15,8,148,214,154,220,27
ck7ysqc8og9yj0898z8xzm8qy,193,166,7,152,12,33,198,52
ck7ysqv8ggacm0898xuqoy2si,177,170,21,158,25,54,181,70
ck7yswrqvz35b0874mtqzfr5e,116,60,164,79,92,155,50,131
ck7ysxfqt6ase0942qxceyc5h,178,162,50,149,56,56,188,73
ck7ysya4sb4ph0758a2tiyl7j,167,160,33,163,38,74,173,74
ck7ysytlbxtw90832e6xoaarl,188,181,0,169,12,48,194,60
ck7yszbm16c8g0942dpaigi2b,202,169,45,169,51,62,202,68
ck7yszthlb67h0758tgn8z5a6,174,152,37,155,40,63,177,66
ck7yt0mtq6de9094238p5bvq9,153,133,58,123,63,68,153,78
ck7yt16e7b74e07586dn1h6mx,206,155,22,172,22,54,201,43
ck7yt1q1wo7f208132dxe377j,205,170,6,175,11,45,205,45
ck7yt2cw0xvzd0832tsjflcv1,185,169,2,165,2,44,185,53
ck7yt37enb7uy0758zc1sh609,173,141,13,145,13,43,176,39
ck7yt3pxn6etw09421jrtlq8o,170,165,12,176,12,69,170,66
ck7yt56rkb99b0758y2f8fwfn,204,155,28,163,12,55,176,51
ck7yt6aj4tqgt0981k722g980,30,98,63,188,204,135,167,51
ck7yt6g1hgmg408987i9r2ixw,214,179,12,190,12,59,214,53
ck7yt6uw4badc0758j8yukp35,5,54,5,161,160,161,160,58
ck7yt73txgp4y0826vl7vnjs2,154,151,8,143,16,53,154,61
ck7yt7gtjgpej0826h1o7s9px,0,31,178,36,184,143,0,143
ck7yt7sovbb7l0758363yp367,217,179,20,161,30,33,222,51
ck7yt8dtigo4e0898mh9cqlif,199,153,27,153,31,41,199,50
ck7yt99gqgotx0898rhvuonjz,190,171,22,159,33,47,197,66
ck7ytaei2zcxf08749x5fqt2z,191,175,26,175,29,52,197,58
ck7ytba15y2vb0832sjasooky,198,152,8,152,8,27,201,38
ck7ytc1my6m0z0942umh9u6yn,168,162,15,154,23,46,181,59
ck7ytcjclgrn108984ac94y6l,222,191,4,179,4,42,222,54
ck7ytd7xiofva081330hkijk2,183,157,14,162,9,43,178,48
ck7ytdw7kzfnh0874ihso2h9m,220,167,11,182,1,50,205,45
ck7yte7htgssk089824z84gaj,168,158,28,144,35,53,175,63
ck7ytejqcbgh207581ydt17nu,186,150,15,150,30,45,194,45
ck7ytf6aegtey08988zn5lhgk,154,12,161,223,49,223,36,18
ck7ytfwz6zgr10874v6sssovn,151,147,53,156,53,93,147,84
ck7ytg2hfy5wq0832cdhfx7vr,154,91,93,163,37,122,103,56
ck7ytgfm1ohkc08133io3g25a,195,143,203,35,21,44,13,151
ck7ytgk4qzgze0874wvau4zua,154,32,179,199,69,203,44,36
ck7yth2jxbhqq07581zecigat,216,177,44,154,59,65,216,87
ck7yth7tebhu607583r41w6t1,54,33,58,198,168,193,163,24
ck7ythj29gwns0826a2vnu7zw,206,180,5,172,5,41,209,48
ck7ythyjxbi9q0758kcyk8ajp,76,44,186,16,218,93,98,120
ck7ytiqihy7920832zkwuzuid,197,169,51,159,58,59,204,73
ck7ytiqswy79k083243kzdxhh,40,30,58,208,173,208,164,30
ck7ytjqzmy7t80832kyjd4yg8,35,124,137,152,151,96,53,68
ck7ytjxahojg90813a4q94igl,187,159,50,143,58,56,190,75
ck7ytksuj6r9b0942zkcx0vtk,14,57,187,54,190,162,17,169
ck7ytlmz3y8wy08328xnlc2dw,31,84,48,169,177,148,150,67
ck7ytmac2zka70874noj8c0vf,170,177,170,74,9,65,4,168
ck7ytmsc3u1dp09819wun5m1n,182,150,21,143,25,42,182,45
ck7ytmwgegzp30826t5q5mm8e,183,170,187,43,5,34,1,157
ck7ytmxnszkjo0874wrvrg151,188,181,11,157,23,45,206,75
ck7ytnprfu1re0981k665dcva,33,50,29,154,193,158,197,54
ck7ytnvc3gxxz0898gxmy4aql,213,191,12,197,12,73,213,73
ck7ytodg4blnp07588b1imxp9,210,165,32,165,32,47,214,47
ck7ytoi0ph0fx08269jmderl1,29,38,26,160,200,167,208,50
ck7ytotmch0lz0826w5kcdqmr,192,170,4,166,13,45,201,54
ck7ytpjlcom8o0813cf93e8x7,29,42,195,45,186,149,26,149
ck7ytpnw3bm710758ymjwxftl,210,164,47,159,52,47,210,62
ck7ytqdn2gz3z0898358d48dc,185,132,51,166,34,89,159,59
ck7ytqig7yb4b0832uiciy7mr,177,161,17,158,17,59,183,66
ck7ytqskau3060981tcxj6nqh,15,43,11,144,178,147,188,50
ck7ytr57v6u7v0942wno8w7c2,208,161,10,166,10,52,202,47
ck7ytrrtx6ufz0942x51pf05k,32,44,28,148,175,160,183,60
ck7yts61izn5c0874305hwv19,154,122,108,158,58,90,103,53
ck7ytsovnh04y0898lu1xylsm,44,77,185,85,173,165,35,160
ck7yttjznh2s20826hrq3mum9,170,170,13,165,17,70,175,74
ck7yttn9qbnya0758t6j7ocgd,36,147,186,197,211,105,70,64
ck7ytuxswh15h0898bd666zee,200,140,32,162,28,54,187,41
ck7ytw7p86weq0942y9j9qm3n,42,11,156,8,152,192,42,192
ck7ytx0966ws00942t4yfi7iu,33,52,215,63,210,177,28,172
ck7ytxaujzpdt08748qs7u8oj,184,161,23,168,23,77,184,63
ck7ytxmdnh2bm0898qmh0ibf3,218,160,11,169,7,48,200,43
ck7yty5tmbpwa0758n8djq670,35,56,129,45,154,190,60,197
ck7ytz0iq6xls0942di8172qm,167,145,67,141,67,77,163,85
ck7yu07ilor190813uvf0jm53,197,178,18,168,18,50,204,61
ck7yu0kg5h3j808989kqpzdq3,51,88,158,98,152,168,41,158
