ID,Label
ck7xvr1nnfb3y09425qklxq6w,"{""points"":[{""geometry"":[{""x"":1723,""y"":1777},{""x"":1961,""y"":2116},{""x"":1366,""y"":2530},{""x"":1131,""y"":2190}]}]}"
ck7xvrhymx9di0813g2wqmvxg,"{""points"":[{""geometry"":[{""x"":1789,""y"":946},{""x"":1598,""y"":1733},{""x"":1148,""y"":1619},{""x"":1344,""y"":862}]}]}"
ck7xvs2vn59e908785bnhgni1,"{""points"":[{""geometry"":[{""x"":1310,""y"":1848},{""x"":1308,""y"":2414},{""x"":376,""y"":2410},{""x"":386,""y"":1837}]}]}"
ck7xvsn8bk7z90758iwp8hm84,"{""points"":[{""geometry"":[{""x"":1638,""y"":2104},{""x"":1587,""y"":2535},{""x"":818,""y"":2440},{""x"":872,""y"":2006}]}]}"
ck7xvt83z833f0874ccvqpm74,"{""points"":[{""geometry"":[{""x"":661,""y"":2149},{""x"":1033,""y"":2494},{""x"":483,""y"":3060},{""x"":109,""y"":2710}]}]}"
ck7xvu09q6xth0832qqsqv7w8,"{""points"":[{""geometry"":[{""x"":2192,""y"":1340},{""x"":1307,""y"":2274},{""x"":699,""y"":1827},{""x"":1598,""y"":1012}]}]}"
ck7xvul1u2ozi098106gkztbq,Skip
ck7xvw4vsfd8v0942pemomaeg,"{""points"":[{""geometry"":[{""x"":1802,""y"":1534},{""x"":1870,""y"":2265},{""x"":1411,""y"":2288},{""x"":1376,""y"":1564}]}]}"
ck7xvwp076ypu0832665jy6e6,"{""points"":[{""geometry"":[{""x"":1976,""y"":1487},{""x"":2027,""y"":2376},{""x"":605,""y"":2439},{""x"":576,""y"":1549}]}]}"
ck7xvx697xbgy08130xmyqhg7,"{""points"":[{""geometry"":[{""x"":1624,""y"":2027},{""x"":1422,""y"":2705},{""x"":919,""y"":2562},{""x"":1138,""y"":1893}]}]}"
ck7y5fv1i6oht08076q44xe49,"{""points"":[{""geometry"":[{""x"":694,""y"":2715},{""x"":1701,""y"":2652},{""x"":1593,""y"":1213},{""x"":681,""y"":1240}]}]}"
ck7y5ho645ucr0981ojm3apwm,"{""points"":[{""geometry"":[{""x"":448,""y"":1977},{""x"":1374,""y"":1787},{""x"":1392,""y"":1311},{""x"":530,""y"":1512}]}]}"
ck7y5itgh0fh4081351oqm3bt,"{""points"":[{""geometry"":[{""x"":1781,""y"":2218},{""x"":2428,""y"":2206},{""x"":2454,""y"":1040},{""x"":1820,""y"":964}]}]}"
ck7y5xif062b80981ah12045y,"{""points"":[{""geometry"":[{""x"":519,""y"":2004},{""x"":849,""y"":3237},{""x"":2830,""y"":2578},{""x"":2350,""y"":1427}]}]}"
ck7y5y6mbnkvd07586p46fbu7,"{""points"":[{""geometry"":[{""x"":665,""y"":1420},{""x"":1322,""y"":2391},{""x"":1926,""y"":1987},{""x"":1269,""y"":1077}]}]}"
ck7y5yquz62vo0981pblkabor,"{""points"":[{""geometry"":[{""x"":1509,""y"":1158},{""x"":2234,""y"":1389},{""x"":2028,""y"":2354},{""x"":1273,""y"":2092}]}]}"
ck7y5z7ty6xki0807n1k9rn7a,"{""points"":[{""geometry"":[{""x"":1451,""y"":2581},{""x"":2473,""y"":2309},{""x"":2246,""y"":1818},{""x"":1317,""y"":2043}]}]}"
ck7y5zx2e8oi30878k6qon31k,"{""points"":[{""geometry"":[{""x"":158,""y"":3080},{""x"":786,""y"":3501},{""x"":1478,""y"":2364},{""x"":913,""y"":2055}]}]}"
ck7y60gpqirjj0942nzuisoy9,"{""points"":[{""geometry"":[{""x"":1040,""y"":2449},{""x"":1779,""y"":2900},{""x"":2045,""y"":2446},{""x"":1311,""y"":2061}]}]}"
ck7y61cmn63t309816ty76sa5,"{""points"":[{""geometry"":[{""x"":1197,""y"":2363},{""x"":1767,""y"":2364},{""x"":1778,""y"":1457},{""x"":1246,""y"":1468}]}]}"
ck7y62c63blp70874ls1m4elg,"{""points"":[{""geometry"":[{""x"":1313,""y"":1433},{""x"":1703,""y"":1562},{""x"":1952,""y"":938},{""x"":1581,""y"":834}]}]}"
ck7y63c21bm7208744zexfgmo,"{""points"":[{""geometry"":[{""x"":987,""y"":1454},{""x"":1414,""y"":1597},{""x"":1141,""y"":2369},{""x"":691,""y"":2214}]}]}"
ck7y648e8bmou08747zrejkno,"{""points"":[{""geometry"":[{""x"":993,""y"":1693},{""x"":1806,""y"":1979},{""x"":1980,""y"":1457},{""x"":1178,""y"":1195}]}]}"
ck7y64yg865m90981z7brzela,"{""points"":[{""geometry"":[{""x"":1504,""y"":1801},{""x"":1943,""y"":1859},{""x"":1856,""y"":2559},{""x"":1405,""y"":2500}]}]}"
ck7y65jje8r11087848pby61o,"{""points"":[{""geometry"":[{""x"":908,""y"":1485},{""x"":1248,""y"":1781},{""x"":1731,""y"":1218},{""x"":1369,""y"":952}]}]}"
ck7y66fox66dh0981pg6o6vdi,"{""points"":[{""geometry"":[{""x"":1398,""y"":1943},{""x"":1833,""y"":2078},{""x"":2079,""y"":1314},{""x"":1640,""y"":1197}]}]}"
ck7y67agciuq30942vf01nvy9,"{""points"":[{""geometry"":[{""x"":860,""y"":1831},{""x"":1503,""y"":2100},{""x"":1683,""y"":1698},{""x"":1037,""y"":1418}]}]}"
ck7y680nabopu08742ioe8hne,"{""points"":[{""geometry"":[{""x"":565,""y"":2047},{""x"":860,""y"":2402},{""x"":1436,""y"":1956},{""x"":1147,""y"":1594}]}]}"
ck7y68rji0rty0813ihid4vle,"{""points"":[{""geometry"":[{""x"":764,""y"":1856},{""x"":1219,""y"":2280},{""x"":1997,""y"":1430},{""x"":1519,""y"":1078}]}]}"
ck7y6954072hr0807ihc4fyxr,"{""points"":[{""geometry"":[{""x"":900,""y"":1869},{""x"":1933,""y"":1779},{""x"":1972,""y"":2242},{""x"":926,""y"":2362}]}]}"
ck7y69ug78tac0878v1tj3ku1,"{""points"":[{""geometry"":[{""x"":749,""y"":2066},{""x"":950,""y"":2669},{""x"":1990,""y"":2274},{""x"":1762,""y"":1693}]}]}"
ck7y6adshiwf60942hftkofml,"{""points"":[{""geometry"":[{""x"":695,""y"":2096},{""x"":742,""y"":2782},{""x"":1987,""y"":2621},{""x"":1866,""y"":1966}]}]}"
ck7y6b7n568sg0981ig6jx01f,"{""points"":[{""geometry"":[{""x"":1506,""y"":1160},{""x"":2160,""y"":1215},{""x"":2162,""y"":2392},{""x"":1458,""y"":2401}]}]}"
ck7y6bwllbqqe087419a68910,"{""points"":[{""geometry"":[{""x"":668,""y"":1234},{""x"":818,""y"":2029},{""x"":2227,""y"":1751},{""x"":2060,""y"":969}]}]}"
ck7y6cgl6ixoq0942r55oypki,"{""points"":[{""geometry"":[{""x"":137,""y"":2997},{""x"":1269,""y"":2829},{""x"":1046,""y"":1475},{""x"":9,""y"":1543}]}]}"
ck7y6d32769x20981bgbw9ebq,"{""points"":[{""geometry"":[{""x"":1329,""y"":2341},{""x"":2336,""y"":2036},{""x"":2058,""y"":1420},{""x"":1117,""y"":1659}]}]}"
ck7y6dmu16a9l0981t1k6uz8g,"{""points"":[{""geometry"":[{""x"":1040,""y"":2605},{""x"":2204,""y"":2454},{""x"":2114,""y"":1800},{""x"":982,""y"":1913}]}]}"
ck7y6ea1jaj170832p82sku14,"{""points"":[{""geometry"":[{""x"":948,""y"":2664},{""x"":1366,""y"":2834},{""x"":1664,""y"":2106},{""x"":1266,""y"":1950}]}]}"
ck7y6eyxynt4p0758hix52fpw,"{""points"":[{""geometry"":[{""x"":859,""y"":2805},{""x"":1698,""y"":2893},{""x"":1714,""y"":2407},{""x"":940,""y"":2354}]}]}"
ck7y6fnddbsz2087470oli9fa,"{""points"":[{""geometry"":[{""x"":997,""y"":1830},{""x"":1564,""y"":1681},{""x"":1790,""y"":2467},{""x"":1134,""y"":2673}]}]}"
ck7y6g6z9btc80874s68f29vw,"{""points"":[{""geometry"":[{""x"":681,""y"":1528},{""x"":1137,""y"":1465},{""x"":1206,""y"":2193},{""x"":723,""y"":2254}]}]}"
ck7y6gxlhj0990942mr14e3mh,"{""points"":[{""geometry"":[{""x"":1030,""y"":2162},{""x"":1930,""y"":2318},{""x"":2004,""y"":1802},{""x"":1139,""y"":1654}]}]}"
ck7y6i0pv77gm080746b3b7y2,"{""points"":[{""geometry"":[{""x"":1450,""y"":2004},{""x"":1832,""y"":2392},{""x"":2481,""y"":1713},{""x"":2089,""y"":1354}]}]}"
ck7y6ixurj1fd0942y4309f5j,"{""points"":[{""geometry"":[{""x"":1290,""y"":2851},{""x"":1736,""y"":2649},{""x"":1420,""y"":1944},{""x"":974,""y"":2141}]}]}"
ck7y6jgnvj1sw0942a6xb8y1m,"{""points"":[{""geometry"":[{""x"":547,""y"":1217},{""x"":1347,""y"":1277},{""x"":1308,""y"":1792},{""x"":504,""y"":1715}]}]}"
ck7y6kbhc8ze50878th2lvkcy,"{""points"":[{""geometry"":[{""x"":1366,""y"":1875},{""x"":1559,""y"":2338},{""x"":2384,""y"":1999},{""x"":2180,""y"":1527}]}]}"
ck7y6l9o579bx08074idup692,"{""points"":[{""geometry"":[{""x"":819,""y"":1953},{""x"":949,""y"":2653},{""x"":1400,""y"":2576},{""x"":1269,""y"":1875}]}]}"
ck7y6maycann6083235kau0aj,"{""points"":[{""geometry"":[{""x"":463,""y"":1695},{""x"":896,""y"":1479},{""x"":1282,""y"":2228},{""x"":859,""y"":2441}]}]}"
ck7y6n94a6gi30981urwc9e5h,"{""points"":[{""geometry"":[{""x"":708,""y"":1280},{""x"":1185,""y"":964},{""x"":1596,""y"":1711},{""x"":1031,""y"":2063}]}]}"
ck7y6npf291d60878ey2u5nd0,"{""points"":[{""geometry"":[{""x"":1114,""y"":2451},{""x"":1552,""y"":2723},{""x"":2014,""y"":1924},{""x"":1568,""y"":1721}]}]}"
ck7y6opxunyuh0758ekl7z9kz,"{""points"":[{""geometry"":[{""x"":1268,""y"":2354},{""x"":1660,""y"":1351},{""x"":1105,""y"":1170},{""x"":694,""y"":2135}]}]}"
ck7y6p10bnz2207581qzenimi,"{""points"":[{""geometry"":[{""x"":1589,""y"":2597},{""x"":2264,""y"":2602},{""x"":2230,""y"":2161},{""x"":1581,""y"":2156}]}]}"
ck7y6pmxjbyx30874kfn186d7,"{""points"":[{""geometry"":[{""x"":1762,""y"":2438},{""x"":1755,""y"":1449},{""x"":1059,""y"":1449},{""x"":1059,""y"":2451}]}]}"
ck7y6qsyj7chc08074y37ho5p,"{""points"":[{""geometry"":[{""x"":1181,""y"":1723},{""x"":1707,""y"":1737},{""x"":1663,""y"":2594},{""x"":1095,""y"":2565}]}]}"
ck7y6roaw93pp0878r7a5kpnv,"{""points"":[{""geometry"":[{""x"":191,""y"":1246},{""x"":296,""y"":2228},{""x"":1965,""y"":2027},{""x"":1851,""y"":1129}]}]}"
ck7y6sssdc0pu087494miga7w,"{""points"":[{""geometry"":[{""x"":931,""y"":1531},{""x"":2394,""y"":1570},{""x"":2442,""y"":2383},{""x"":830,""y"":2323}]}]}"
ck7y6tvmdj84t0942sksiv3hf,"{""points"":[{""geometry"":[{""x"":541,""y"":1195},{""x"":1421,""y"":1278},{""x"":1322,""y"":2631},{""x"":370,""y"":2584}]}]}"
ck7y6ucx795ew0878xuegqmeh,"{""points"":[{""geometry"":[{""x"":570,""y"":2006},{""x"":1676,""y"":1792},{""x"":1813,""y"":2422},{""x"":686,""y"":2652}]}]}"
ck7y6us6w7f2h080775q0xd30,"{""points"":[{""geometry"":[{""x"":802,""y"":2230},{""x"":1692,""y"":2716},{""x"":1963,""y"":2204},{""x"":1118,""y"":1753}]}]}"
ck7y6ve5m7fkm0807hi9l9g25,"{""points"":[{""geometry"":[{""x"":660,""y"":2747},{""x"":1381,""y"":2867},{""x"":1556,""y"":1699},{""x"":871,""y"":1587}]}]}"
ck7y6w39f15yt0813sywfkst5,"{""points"":[{""geometry"":[{""x"":1583,""y"":2556},{""x"":2597,""y"":2618},{""x"":2549,""y"":3275},{""x"":1443,""y"":3129}]}]}"
ck7y6wi29ja4v0942t447hhh7,"{""points"":[{""geometry"":[{""x"":1098,""y"":2365},{""x"":1594,""y"":2359},{""x"":1612,""y"":3209},{""x"":1074,""y"":3209}]}]}"
ck7y6x97t16o50813d1joqflb,"{""points"":[{""geometry"":[{""x"":1378,""y"":1925},{""x"":1811,""y"":1716},{""x"":2200,""y"":2412},{""x"":1727,""y"":2647}]}]}"
ck7y6xqc4c3yo08745andczi7,"{""points"":[{""geometry"":[{""x"":1140,""y"":1891},{""x"":1625,""y"":2028},{""x"":1813,""y"":1278},{""x"":1346,""y"":1170}]}]}"
ck7y6yo9vjbku0942evw20lrn,"{""points"":[{""geometry"":[{""x"":1013,""y"":1178},{""x"":1516,""y"":1158},{""x"":1561,""y"":2045},{""x"":1037,""y"":2078}]}]}"
ck7y6zef26nw40981snursypw,"{""points"":[{""geometry"":[{""x"":1256,""y"":986},{""x"":1737,""y"":997},{""x"":1710,""y"":1854},{""x"":1202,""y"":1836}]}]}"
ck7y70dcyjcr70942giq42u6j,"{""points"":[{""geometry"":[{""x"":1064,""y"":2716},{""x"":1431,""y"":2494},{""x"":1790,""y"":3105},{""x"":1407,""y"":3342}]}]}"
ck7y70s4q7j030807fhp3kw4l,"{""points"":[{""geometry"":[{""x"":733,""y"":2178},{""x"":1269,""y"":2289},{""x"":1496,""y"":1453},{""x"":977,""y"":1338}]}]}"
ck7y71jw2c6pp0874yae7x0om,"{""points"":[{""geometry"":[{""x"":1609,""y"":1622},{""x"":1582,""y"":2372},{""x"":2023,""y"":2386},{""x"":2060,""y"":1634}]}]}"
ck7y72j341a6p08137r22op5f,"{""points"":[{""geometry"":[{""x"":655,""y"":2348},{""x"":1058,""y"":2519},{""x"":1364,""y"":1839},{""x"":973,""y"":1661}]}]}"
ck7y73f2x1apr0813pwyo4d50,"{""points"":[{""geometry"":[{""x"":789,""y"":1995},{""x"":1113,""y"":2384},{""x"":1730,""y"":1884},{""x"":1411,""y"":1489}]}]}"
ck7y74j769bv608785y669ore,"{""points"":[{""geometry"":[{""x"":682,""y"":2182},{""x"":2105,""y"":2140},{""x"":1979,""y"":1712},{""x"":794,""y"":1753}]}]}"
ck7y75ldgo9gk07588ido6w04,"{""points"":[{""geometry"":[{""x"":1137,""y"":2270},{""x"":1163,""y"":2815},{""x"":2109,""y"":2747},{""x"":2054,""y"":2202}]}]}"
ck7y76eiyjgbn0942p8gb3m0c,"{""points"":[{""geometry"":[{""x"":851,""y"":1251},{""x"":1263,""y"":478},{""x"":2609,""y"":1168},{""x"":2243,""y"":1933}]}]}"
ck7y776ak6sv8098114tlz02t,"{""points"":[{""geometry"":[{""x"":866,""y"":2245},{""x"":1142,""y"":2642},{""x"":1767,""y"":2177},{""x"":1477,""y"":1793}]}]}"
ck7y77l1o9dqv087818sofvu3,"{""points"":[{""geometry"":[{""x"":1136,""y"":2457},{""x"":1668,""y"":2401},{""x"":1779,""y"":3271},{""x"":1235,""y"":3340}]}]}"
ck7y793vr1ebd0813y0oxpaz4,"{""points"":[{""geometry"":[{""x"":643,""y"":2172},{""x"":533,""y"":2914},{""x"":1771,""y"":2964},{""x"":1782,""y"":2176}]}]}"
ck7y79fu7jiir0942lhqvz5q4,Skip
ck7y79yo5cbxq0874mgw2s82d,"{""points"":[{""geometry"":[{""x"":1198,""y"":2019},{""x"":1766,""y"":1845},{""x"":2126,""y"":2872},{""x"":1510,""y"":3080}]}]}"
ck7y7b57h6w0e09818zjwjo20,"{""points"":[{""geometry"":[{""x"":963,""y"":2102},{""x"":970,""y"":2789},{""x"":2205,""y"":2756},{""x"":2154,""y"":2026}]}]}"
ck7y7bpw67q3h08077p0veluo,"{""points"":[{""geometry"":[{""x"":2201,""y"":508},{""x"":2535,""y"":1031},{""x"":1163,""y"":1407},{""x"":975,""y"":773}]}]}"
ck7y7c0w6cdia0874g1s05v4l,"{""points"":[{""geometry"":[{""x"":2415,""y"":2113},{""x"":2472,""y"":1431},{""x"":1298,""y"":1256},{""x"":1182,""y"":1915}]}]}"
ck7y7csdejkx80942uwq4v2ug,"{""points"":[{""geometry"":[{""x"":273,""y"":1907},{""x"":767,""y"":2388},{""x"":1563,""y"":1569},{""x"":1079,""y"":1157}]}]}"
ck7y7d62n9hwa0878bqnrn3la,"{""points"":[{""geometry"":[{""x"":1246,""y"":2913},{""x"":1278,""y"":3493},{""x"":2263,""y"":3399},{""x"":2145,""y"":2852}]}]}"
ck7y7dunh9i9808781tzg2bnj,"{""points"":[{""geometry"":[{""x"":801,""y"":2611},{""x"":1034,""y"":2977},{""x"":1685,""y"":2609},{""x"":1462,""y"":2282}]}]}"
ck7y7ej1yb6130832rs034fsx,"{""points"":[{""geometry"":[{""x"":917,""y"":2992},{""x"":1788,""y"":2718},{""x"":1365,""y"":1433},{""x"":550,""y"":1665}]}]}"
ck7y7ex2rjm5z0942w29eckdt,"{""points"":[{""geometry"":[{""x"":1280,""y"":2834},{""x"":1330,""y"":3304},{""x"":2116,""y"":3175},{""x"":2008,""y"":2721}]}]}"
ck7y7g05ioh0e0758y79yj4yb,"{""points"":[{""geometry"":[{""x"":945,""y"":2194},{""x"":926,""y"":1692},{""x"":1707,""y"":1629},{""x"":1753,""y"":2125}]}]}"
ck7y7gzsa9k6o0878nanzl2tn,"{""points"":[{""geometry"":[{""x"":1340,""y"":832},{""x"":1858,""y"":832},{""x"":1853,""y"":1739},{""x"":1314,""y"":1729}]}]}"
ck7y7huql9kli08781873nb9m,"{""points"":[{""geometry"":[{""x"":757,""y"":1912},{""x"":1032,""y"":1639},{""x"":1514,""y"":2091},{""x"":1240,""y"":2378}]}]}"
ck7y7iofk9l1i0878w8t9jl6y,"{""points"":[{""geometry"":[{""x"":1264,""y"":1473},{""x"":1712,""y"":1463},{""x"":1724,""y"":2237},{""x"":1259,""y"":2243}]}]}"
ck7y7jdznoitq0758wsdloa0b,"{""points"":[{""geometry"":[{""x"":705,""y"":1188},{""x"":1275,""y"":1293},{""x"":1126,""y"":2159},{""x"":567,""y"":2068}]}]}"
ck7y7k2cwjp120942sx66bdhb,"{""points"":[{""geometry"":[{""x"":633,""y"":1904},{""x"":1144,""y"":1977},{""x"":1019,""y"":2734},{""x"":533,""y"":2669}]}]}"
ck7y7l79fb9hq0832tpnmtyka,"{""points"":[{""geometry"":[{""x"":970,""y"":2014},{""x"":1057,""y"":2448},{""x"":1828,""y"":2297},{""x"":1736,""y"":1858}]}]}"
ck7y7m33p9mnr0878xolpwn6y,"{""points"":[{""geometry"":[{""x"":1395,""y"":2026},{""x"":1305,""y"":2460},{""x"":2017,""y"":2597},{""x"":2084,""y"":2151}]}]}"
ck7y7mzoqokck0758tr8rg8az,"{""points"":[{""geometry"":[{""x"":1180,""y"":1906},{""x"":1549,""y"":1858},{""x"":1638,""y"":2518},{""x"":1254,""y"":2569}]}]}"
ck7y7o0rjjqp009425i5eit8w,"{""points"":[{""geometry"":[{""x"":1542,""y"":1232},{""x"":2083,""y"":1219},{""x"":2170,""y"":2172},{""x"":1600,""y"":2223}]}]}"
ck7y7op12738h0981tqjuxjt0,"{""points"":[{""geometry"":[{""x"":712,""y"":1854},{""x"":1255,""y"":1683},{""x"":1587,""y"":2454},{""x"":998,""y"":2689}]}]}"
ck7y7p2bn9nuy0878mlporrfr,"{""points"":[{""geometry"":[{""x"":1007,""y"":2358},{""x"":1612,""y"":2409},{""x"":1603,""y"":3310},{""x"":973,""y"":3237}]}]}"
ck7y7pmra1nav0813vibe3x4w,"{""points"":[{""geometry"":[{""x"":1212,""y"":354},{""x"":1815,""y"":474},{""x"":1536,""y"":1488},{""x"":901,""y"":1339}]}]}"
ck7y7qqe91ntl08133t1w7l11,"{""points"":[{""geometry"":[{""x"":2096,""y"":1913},{""x"":2123,""y"":3064},{""x"":102,""y"":3139},{""x"":0,""y"":2001}]}]}"
ck7y7rsfpjs9b0942iocf26f9,"{""points"":[{""geometry"":[{""x"":632,""y"":2300},{""x"":784,""y"":1566},{""x"":1954,""y"":1774},{""x"":1829,""y"":2515}]}]}"
ck7y7u1bnjtco0942onllvszs,"{""points"":[{""geometry"":[{""x"":824,""y"":1542},{""x"":1007,""y"":1926},{""x"":1684,""y"":1620},{""x"":1496,""y"":1251}]}]}"
ck7y7ujpncmj608740jb63wom,"{""points"":[{""geometry"":[{""x"":652,""y"":2311},{""x"":1813,""y"":2392},{""x"":1762,""y"":1788},{""x"":673,""y"":1693}]}]}"
ck7y7uusvcmog0874tqtb7yfs,"{""points"":[{""geometry"":[{""x"":373,""y"":2358},{""x"":1218,""y"":2611},{""x"":1556,""y"":1436},{""x"":797,""y"":1265}]}]}"
ck7y7veok7zt20807pusbgmxt,"{""points"":[{""geometry"":[{""x"":962,""y"":2594},{""x"":1659,""y"":2226},{""x"":1884,""y"":2620},{""x"":1171,""y"":3013}]}]}"
ck7y7voh9ju1k0942ward7fyw,"{""points"":[{""geometry"":[{""x"":776,""y"":2064},{""x"":950,""y"":2668},{""x"":2014,""y"":2378},{""x"":1826,""y"":1789}]}]}"
ck7y7w37noofx07587pj3apxq,"{""points"":[{""geometry"":[{""x"":1051,""y"":2024},{""x"":1014,""y"":2505},{""x"":1886,""y"":2556},{""x"":1911,""y"":2058}]}]}"
ck7y7wqxs9rm40878ykz1tulk,"{""points"":[{""geometry"":[{""x"":677,""y"":2375},{""x"":1376,""y"":2688},{""x"":1869,""y"":1543},{""x"":1175,""y"":1278}]}]}"
ck7y7xhwj1qwv0813udrufdg3,"{""points"":[{""geometry"":[{""x"":1671,""y"":2197},{""x"":2131,""y"":2138},{""x"":2016,""y"":1441},{""x"":1584,""y"":1492}]}]}"
ck7y7yg7i81m60807jhm9alhx,"{""points"":[{""geometry"":[{""x"":1003,""y"":885},{""x"":1472,""y"":842},{""x"":1548,""y"":1661},{""x"":1047,""y"":1697}]}]}"
ck7y7z2mb77ra0981cl64a74l,"{""points"":[{""geometry"":[{""x"":1283,""y"":1841},{""x"":1820,""y"":1652},{""x"":1491,""y"":749},{""x"":969,""y"":931}]}]}"
ck7y802221rz90813627wvoaq,"{""points"":[{""geometry"":[{""x"":1545,""y"":1913},{""x"":2014,""y"":1809},{""x"":1834,""y"":1001},{""x"":1369,""y"":1102}]}]}"
ck7y80jpsjw4d0942rhrb3i3l,"{""points"":[{""geometry"":[{""x"":947,""y"":806},{""x"":1418,""y"":739},{""x"":1511,""y"":1584},{""x"":1039,""y"":1636}]}]}"
ck7y815l6bgn70832g0opzack,"{""points"":[{""geometry"":[{""x"":1327,""y"":2339},{""x"":1712,""y"":2333},{""x"":1694,""y"":1650},{""x"":1303,""y"":1662}]}]}"
ck7y82401jwo10942hvbmvt3k,"{""points"":[{""geometry"":[{""x"":568,""y"":2236},{""x"":947,""y"":2432},{""x"":1297,""y"":1785},{""x"":919,""y"":1575}]}]}"
ck7y8352t1tbt0813d2sik2zx,"{""points"":[{""geometry"":[{""x"":1284,""y"":2795},{""x"":987,""y"":2458},{""x"":1569,""y"":1936},{""x"":1875,""y"":2279}]}]}"
ck7y8436ucqtv0874abhqoxgc,"{""points"":[{""geometry"":[{""x"":1286,""y"":1646},{""x"":1634,""y"":1533},{""x"":1847,""y"":2128},{""x"":1487,""y"":2248}]}]}"
ck7y858jm84n70807lwggxu45,"{""points"":[{""geometry"":[{""x"":762,""y"":2131},{""x"":1795,""y"":1638},{""x"":2103,""y"":2212},{""x"":1029,""y"":2740}]}]}"
ck7y861m27aot0981bnpomgqm,"{""points"":[{""geometry"":[{""x"":1090,""y"":1183},{""x"":1146,""y"":1671},{""x"":1906,""y"":1564},{""x"":1835,""y"":1119}]}]}"
ck7y86lcm1uo50813zr80pbz8,"{""points"":[{""geometry"":[{""x"":2047,""y"":1555},{""x"":2432,""y"":1823},{""x"":1867,""y"":2379},{""x"":1481,""y"":2033}]}]}"
ck7y86xxpjyvy0942q2syyhbk,"{""points"":[{""geometry"":[{""x"":767,""y"":1578},{""x"":895,""y"":2421},{""x"":2351,""y"":2182},{""x"":2200,""y"":1373}]}]}"
ck7y870bxjyx70942xjk5vui2,"{""points"":[{""geometry"":[{""x"":1194,""y"":2095},{""x"":1341,""y"":2603},{""x"":521,""y"":2878},{""x"":387,""y"":2344}]}]}"
ck7y87mkn9w4t0878q0ymxfo5,"{""points"":[{""geometry"":[{""x"":1257,""y"":1751},{""x"":2083,""y"":2031},{""x"":1925,""y"":2508},{""x"":1097,""y"":2221}]}]}"
ck7y87n7gbjaz0832xc27bor4,"{""points"":[{""geometry"":[{""x"":2310,""y"":2114},{""x"":2598,""y"":2714},{""x"":1444,""y"":3156},{""x"":1265,""y"":2512}]}]}"
ck7y88m89otmp0758lsznfzgr,"{""points"":[{""geometry"":[{""x"":5,""y"":1586},{""x"":251,""y"":2396},{""x"":1457,""y"":2043},{""x"":847,""y"":269},{""x"":3,""y"":449}]}]}"
ck7y89ptycsvf08744oy8lxks,"{""points"":[{""geometry"":[{""x"":118,""y"":1874},{""x"":2341,""y"":1547},{""x"":2774,""y"":2731},{""x"":0,""y"":3151}]}]}"
ck7y8aqjq86u70807j14e3j1y,"{""points"":[{""geometry"":[{""x"":1822,""y"":2146},{""x"":1865,""y"":2629},{""x"":1036,""y"":2718},{""x"":1036,""y"":2251}]}]}"
ck7y8b4srk0mj0942mhbabk9p,"{""points"":[{""geometry"":[{""x"":670,""y"":755},{""x"":439,""y"":1780},{""x"":2500,""y"":2010},{""x"":2549,""y"":937}]}]}"
ck7y8bamc9xin0878h9uh0zp5,"{""points"":[{""geometry"":[{""x"":1807,""y"":1578},{""x"":2243,""y"":2636},{""x"":1550,""y"":2882},{""x"":1179,""y"":1793}]}]}"
ck7y8bhvkbkyh0832vnro626a,"{""points"":[{""geometry"":[{""x"":1478,""y"":1605},{""x"":2533,""y"":1652},{""x"":2626,""y"":2285},{""x"":1483,""y"":2254}]}]}"
ck7y8bzzcouy60758lnnad0ey,"{""points"":[{""geometry"":[{""x"":1428,""y"":1736},{""x"":1530,""y"":2363},{""x"":1088,""y"":2431},{""x"":1013,""y"":1807}]}]}"
ck7y8cexgblbb0832qg9m0jnv,"{""points"":[{""geometry"":[{""x"":1498,""y"":1030},{""x"":1552,""y"":1810},{""x"":1032,""y"":1826},{""x"":1018,""y"":1058}]}]}"
ck7y8cihjctyi08747p3vdose,"{""points"":[{""geometry"":[{""x"":998,""y"":2407},{""x"":1450,""y"":2524},{""x"":1663,""y"":1751},{""x"":1212,""y"":1625}]}]}"
ck7y8d5kw1x5908136ujmyv1e,"{""points"":[{""geometry"":[{""x"":1090,""y"":916},{""x"":1568,""y"":1134},{""x"":1171,""y"":1985},{""x"":680,""y"":1757}]}]}"
ck7y8dbft1x7j0813l5zyw620,"{""points"":[{""geometry"":[{""x"":671,""y"":2277},{""x"":777,""y"":2693},{""x"":1509,""y"":2508},{""x"":1408,""y"":2097}]}]}"
ck7y8e4a81xhm0813wh2r7fyy,"{""points"":[{""geometry"":[{""x"":424,""y"":2111},{""x"":1165,""y"":2509},{""x"":1389,""y"":2096},{""x"":645,""y"":1690}]}]}"
ck7y8e5mbblwk0832f10yj4fu,"{""points"":[{""geometry"":[{""x"":1313,""y"":1309},{""x"":1334,""y"":2152},{""x"":854,""y"":2162},{""x"":837,""y"":1327}]}]}"
ck7y8eo1m1xpe0813m5ibii45,"{""points"":[{""geometry"":[{""x"":1785,""y"":1491},{""x"":2178,""y"":1717},{""x"":1753,""y"":2384},{""x"":1380,""y"":2147}]}]}"
ck7y8f6mk88gd080790x2tnru,"{""points"":[{""geometry"":[{""x"":1264,""y"":1780},{""x"":1701,""y"":1482},{""x"":2172,""y"":2176},{""x"":1731,""y"":2472}]}]}"
